bodyId,instance,type
1535065850,LC21,LC21
5813068048,AVM11x_pct(AVM11)_R,AVM11x_pct
1507139129,AVL05r_pct(AVL05)_R,AVL05r_pct
1507165749,PDL12oc_pct(PDL12)_R,PDL12oc_pct
1690266485,LC12(lVLPT7)_R,LC12
5812990780,(AVM09)_L,
1723788189,AVM11v_pct(AVM11)_R,AVM11v_pct
1784234011,AVM11u_pct(aDT5d)(AVM11)_R,AVM11u_pct
1598288408,AVM11x_pct(AVM11)_R,AVM11x_pct
1128200628,PDL09z_pct(PDL09)_R,PDL09z_pct
1698905428,AVL01ow_pct(AVL01)_R,AVL01ow_pct
1507781967,LC15,LC15
1509215949,AVL19h_pct(AVL19)_R,AVL19h_pct
2062391037,PVL05m_pct(PVL05)_R,PVL05m_pct
1568561101,AVL05i_pct(AVL05)_R,AVL05i_pct
1847944705,ADM03oa_pct(ADM03)_R,ADM03oa_pct
1508274264,ADM03z_pct(ADM03)_R,ADM03z_pct
1508874056,AVL05p_pct(AVL05)_R,AVL05p_pct
1477774797,AVL16f_pct(AVL16)_R,AVL16f_pct
1691310419,AVL05og_pct(AVL05)_R,AVL05og_pct
1509184571,AVL05z_pct(AVL05)_R,AVL05z_pct
1510303177,(AVM09)_L,
2153842789,AVL09n_pct(AVL09)_R,AVL09n_pct
1437224617,PVL03og_pct(pIP7)(PVL03)_R,PVL03og_pct
675805841,AVM09u_pct(AVM09)_R,AVM09u_pct
1598232593,AVL18z_pct(AVL18)_R,AVL18z_pct
1510302921,AVM09u_pct(AVM09)_R,AVM09u_pct
1479825087,AVL13j_pct(AVL13)_R,AVL13j_pct
5813054857,AVM08od_pct(AVM08)_R,AVM08od_pct
1598944549,AVL05w_b_pct(AVL05)_R,AVL05w_b_pct
1510648988,,
1943713249,AVL17n_pct(AVL17)_R,AVL17n_pct
5812990819,AVL02g_pct(AVL02)_R,AVL02g_pct
1510998750,ADM03p_pct(ADM03)_R,ADM03p_pct
1541359136,AVM20f_pct(AVM20)_R,AVM20f_pct
1480525157,AVL19p_pct(AVL19)_R,AVL19p_pct
5813069496,AVM09c_pct(AVM09)_R,AVM09c_pct
1479259314,PVL16e_pct(PVL16)_R,PVL16e_pct
1911362050,PVM07d_pct(PVM07)_R,PVM07d_pct
1541701033,AVM09q_pct(AVM09)_R,AVM09q_pct
1537807327,AVL11r_b_pct(AVL11)_R,AVL11r_b_pct
1543747434,AVM20c_pct(AVM20)_R,AVM20c_pct
1510666460,AVM09j_pct(AVM09)_R,AVM09j_pct
5813049185,VS(LPTC),VS
1558230909,VS(LPTC),VS
1496497366,LPTC,
1606010743,AVL13j_pct(AVL13)_R,AVL13j_pct
5813002786,AVL17i_pct(AVL17)_R,AVL17i_pct
1603645798,AVL13t_pct(AVL13)_R,AVL13t_pct
1693315282,,
2212825480,PDM14z_pct(PDM14)_R,PDM14z_pct
1543030620,PVM06b_d_pct(PVM06)_R,PVM06b_d_pct
1512232956,AVL02oa_pct(AVL02)_R,AVL02oa_pct
1663639752,,
1511892508,PDL09k_pct(PDL09)_R,PDL09k_pct
1539994995,GLN(LAL-NO1)(AVM08)_R,GLN
1510308226,AVM09j_pct(AVM09)_R,AVM09j_pct
1906535339,AVL01or_pct(AVL01)_R,AVL01or_pct
1481996688,AVM17a_pct(AVM17)_R,AVM17a_pct
1513363614,LCNpm(LAL-NO3pm)(AVM08)_R,LCNpm
1560258976,(PDM16)_L,
5813068169,PVM06n_a_pct(PVM06)_R,PVM06n_a_pct
1497692958,PVM02oh_pct(PVM02)_R,PVM02oh_pct
5813054566,PVM17a_pct(PVM17)_R,PVM17a_pct
1498574596,LC4,LC4
5813027974,(PVM10)_L,
1192529139,PDM14v_pct(PDM14)_R,PDM14v_pct
1497697134,AVL01u_pct(AVL01)_R,AVL01u_pct
1532401650,LC21,LC21
1497697116,(AVM09)_L,
1499160969,(PDM19)_L,
1498033920,PVM02k_pct(PVM02)_R,PVM02k_pct
1497875250,LC11,LC11
1640887603,LN(AVM02)_R,olfactory LN
5813095193,PVM02of_pct(PVM02)_R,PVM02of_pct
5813063227,LPTC contra4 LOP,
1499778528,,
1529923621,LC11,LC11
5813062698,,
1529448753,MC66,MC66
1622234408,(PVM10)_L,
1468030780,(AVM09)_L,
2309297730,LC13,LC13
5901203099,LC12,LC12
1529448648,(PVM10)_L,
1498759893,(PVM10)_L,
5813034441,(PLBDL4)_R,
1564874708,PVM01ou_pct(PVM01)_R,PVM01ou_pct
5813021217,,
5813062036,,
1344724350,(PVM01)_L,
5812996576,LC13(LWF7)_R,LC13
1529928359,LC12,LC12
1500369943,LC13(LWF1)_R,LC13
1498400994,PVM02n_pct(PVM02)_R,PVM02n_pct
1529933124,LC13(LWF1)_R,LC13
1750621344,LC12,LC12
1624418395,LC13(LWF2)_R,LC13
1501074095,PDL09s_pct(PDL09)_R,PDL09s_pct
5813047935,PVM08v_pct(PVM08)_R,PVM08v_pct
2181048794,LC13(LWF7)_R,LC13
1501074228,PDL09s_pct(PDL09)_R,PDL09s_pct
2096909882,ADM06b_b_pct(ADM06)_R,ADM06b_b_pct
1501074253,PDL09s_pct(PDL09)_R,PDL09s_pct
1755198194,(PVM01)_L,
1470573563,(PVM01)_L,
1688789802,(PDM19)_L,
1750630587,LC12(lVLPT7)_R,LC12
1501880442,(PVM01)_L,
1467685423,PVM03x_b_pct(PVM03)_R,PVM03x_b_pct
1502701269,PDL12s_pct(PDL12)_R,PDL12s_pct
1781691019,PDL12t_pct(PDL12)_R,PDL12t_pct
1316331810,PDM14p_pct(PDM14)_R,PDM14p_pct
1657603789,LPLC4(PVL01)_R,LPLC4
1471337938,PDL12e_b_pct(PDL12)_R,PDL12e_b_pct
1656282488,ADM03y_c_pct(ADM03)_R,ADM03y_c_pct
1502722492,AVL09og_pct(AVL09)_R,AVL09og_pct
1503413796,LC21(PLBDL4)_R,LC21
1749659355,AVL09og_pct(AVL09)_R,AVL09og_pct
1755884170,(PVM09)_L,
2028261229,LC21,LC21
1504086607,LC21(PLBDL4)_R,LC21
1536140581,LC21(PLBDL4)_R,LC21
1535813419,AVL05s_a_pct(AVL05)_R,AVL05s_a_pct
5812993291,PVL02i_pct(PVL02)_R,PVL02i_pct
1691686234,PVL07r_pct(PVL07)_R,PVL07r_pct
1503754543,LC21,LC21
1533683889,LPLC2(PVL01)_R,LPLC2
1504428248,AVL13u_pct(AVL13)_R,AVL13u_pct
2058004702,(PVM09)_L,
1628274418,PVM01z_pct(PVM01)_R,PVM01z_pct
5813038156,LC21,LC21
1841663352,LC21(PLBDL4)_R,LC21
1563095398,LC21(PLBDL4)_R,LC21
1806664947,PVM04q_pct(PVM04)_R,PVM04q_pct
5813038922,AVM09b_pct(AVM09)_R,AVM09b_pct
1694471261,(PVM09)_L,
1529635236,LC21(PLBDL4)_R,LC21
1504765194,LC21,LC21
1559284412,LC21(PLBDL4)_R,LC21
1906137714,LC21(PLBDL4)_R,LC21
1536132286,(PLBDL4)_R,
1655497024,LC21(PLBDL4)_R,LC21
1503755184,LC21,LC21
1565743481,(LWF1)_R,
5812989274,LC21(PLBDL4)_R,LC21
1717899399,LC21(PLBDL4)_R,LC21
1504065586,PVL03of_pct(pIP7)(PVL03)_R,PVL03of_pct
1995516734,LC21,LC21
1504765248,LC21(PLBDL4)_R,LC21
1504423804,LC21,LC21
1504096262,LC21(PLBDL4)_R,LC21
1655496596,LC21(PLBDL4)_R,LC21
1504092028,LC21,LC21
1534785094,LC21(PLBDL4)_R,LC21
1534448605,PVL10w_a_pct(PVL10)_R,PVL10w_a_pct
1504428057,LC21,LC21
1872396010,LC21(PLBDL4)_R,LC21
1504423636,LC21,LC21
1533083877,LC21(PLBDL4)_R,LC21
1532401727,LC21(PLBDL4)_R,LC21
1503999967,LC4,LC4
1778916255,LC21(PLBDL10)_R,LC21
1656839788,LC18,LC18
1504096339,LC21(PLBDL4)_R,LC21
1532060598,LC21(PLBDL4)_R,LC21
5813060340,LC21(PLBDL4)_R,LC21
1534784712,LC21(PLBDL4)_R,LC21
1532060472,LC21(PLBDL4)_R,LC21
1534447833,LC21,LC21
5812985952,PDL09j_a_pct(PDL09)_R,PDL09j_a_pct
1667571719,PVM09t_pct(PVM09)_R,PVM09t_pct
1788974593,PVM09t_pct(PVM09)_R,PVM09t_pct
5813045465,AVL19e_pct(AVL19)_R,AVL19e_pct
1536403805,LC14(PVL12)_R,LC14
5813037844,LC21(PLBDL4)_R,LC21
1604298027,AVL18p_pct(AVL18)_R,AVL18p_pct
5813038182,LC15,LC15
1570210823,AVL21c_pct(AVL21)_R,AVL21c_pct
1508118556,LC15,LC15
1506120610,AVL18q_pct(AVL18)_R,AVL18q_pct
1507441049,(LWF6)_R,
1508123633,AVL05oh_pct(AVL05)_R,AVL05oh_pct
1870993614,LC15,LC15
1507446240,LC15,LC15
5813078658,LC15,LC15
1508459533,LC15,LC15
1508464822,AVL05on_pct(AVL05)_R,AVL05on_pct
1414354109,AVL07d_pct(AVL07)_R,AVL07d_pct
1750243366,LC15,LC15
1536451903,LC15,LC15
1810944084,LC15(LWF6)_R,LC15
5813130156,LC15,LC15
1567482299,LC15,LC15
1507787627,LC15,LC15
1908524574,LC15,LC15
1537130629,LC15,LC15
5813016851,LC15,LC15
1536788564,LC15,LC15
1256835428,LC15,LC15
1508123771,LC15,LC15
5813045646,LC15,LC15
952525648,PVL04ld_pct(PVL04)_R,PVL04ld_pct
1537797832,LC15,LC15
1905093495,LC15,LC15
2249598591,LC15,LC15
5812998950,LC15,LC15
1508118563,LC15,LC15
1536783933,LC15,LC15
1536452097,LC15,LC15
1538135372,LC15,LC15
1633337773,AVL10d_pct(AVL10)_R,AVL10d_pct
1189606166,PDL09j_a_pct(PDL09)_R,PDL09j_a_pct
1507445759,LC15,LC15
1540129092,LCNpm(LAL-NO3pm)(AVM08)_L,LCNpm
1507782010,AVL05on_pct(AVL05)_R,AVL05on_pct
1537456949,LC15,LC15
1511235746,PVL05z_pct(PVL05)_R,PVL05z_pct
1541333248,,
1655997973,DNb01,
1507834915,AVL05op_pct(AVL05)_R,AVL05op_pct
5813040309,AVL01om_pct(AVL01)_R,AVL01om_pct
1507787264,LC15,LC15
1510653964,AVM09w_pct(AVM09)_R,AVM09w_pct
1970253290,LC15,LC15
1140245595,ADM06j_pct(ADM06)_R,ADM06j_pct
1537798206,LC15,LC15
1906871468,PVL05n_pct(PVL05)_R,PVL05n_pct
1541208571,AVL26a_pct(AVL26)_R,AVL26a_pct
1759649309,,AVM21i_pct
5813049412,,
1695693354,AVL13t_pct(AVL13)_R,AVL13t_pct
1508118468,LC15,LC15
1515064407,AVM09d_pct(AVM09)_R,AVM09d_pct
1883042152,AVL01z_c_pct(AVL01)_R,AVL01z_c_pct
1752046561,PVL05on_pct(PVL05)_R,PVL05on_pct
1542352742,(PVM01)_L,
1630622601,PVL05t_pct(PVL05)_R,PVL05t_pct
1539189146,PVL05lb_pct(PVL05)_R,PVL05lb_pct
1509966789,,
1509439784,GLN(LAL-NO1)(AVM08)_L,GLN
1571855124,(AVM09)_L,
1535488185,AVL09oe_pct(AVL09)_R,AVL09oe_pct
5813075030,ADM06j_pct(aSP3)(ADM06)_R,ADM06j_pct
1510308047,AVM09r_pct(AVM09)_R,AVM09r_pct
1634140884,AVM17e_pct(AVM17)_R,AVM17e_pct
1695848572,ADM03p_pct(ADM03)_R,ADM03p_pct
1417810944,ADL28a_pct(ADL28)_R,ADL28a_pct
5813080282,AVL19h_pct(AVL19)_R,AVL19h_pct
1510312346,(AVM09)_L,
1510809350,,
1573037501,AVL09p_pct(AVL09)_R,AVL09p_pct
1622377349,PVL02olf_pct(PVL02)_R,PVL02olf_pct
1745830360,(PVF4)_R,
1852006949,AVL01b_a_pct(AVL01)_R,AVL01b_a_pct
1529099981,(PVM10)_L,
1591156892,(PVM10)_L,
5813067984,PVM02oh_pct(PVM02)_R,PVM02oh_pct
1528244653,LC11(PLBDL4)_R,LC11
5813049414,,
5812987868,(PVM01)_L,
1498064190,,
1507933560,PVM02d_pct(PVM02)_R,PVM02d_pct
5813038679,LC17,LC17
1824015349,AVL17c_pct(AVL17)_R,AVL17c_pct
1653428683,(LWF2)_R,
1281812771,PVM17c_pct(PVM17)_R,PVM17c_pct
1528253194,LPLC4(PVL01)_R,LPLC4
1749236368,LC13(LWF1)_R,LC13
1588924177,,
5901231325,,
1528395505,AVL01u_pct(AVL01)_R,AVL01u_pct
1530606252,LC17(lVLPT7)_R,LC17
1996276282,PVM04q_pct(PVM04)_R,PVM04q_pct
1533015284,(LWF7)_R,
1529698841,(aDT9)(AVM19)_L,
5812991538,PVL10f_pct(PVL10)_R,PVL10f_pct
1531059000,LC13,LC13
1694760595,PVL07t_pct(PVL07)_R,PVL07t_pct
1905093552,PVL02x_pct(PVL02)_R,PVL02x_pct
1531391407,LC13(LWF7)_R,LC13
1775966718,PVM06e_pct(PVM06)_R,PVM06e_pct
1563364112,LC22(PVL01)_R,LC22
1906849446,AVL05f_pct(AVL05)_R,AVL05f_pct
1513609569,AVL26a_pct(AVL26)_R,AVL26a_pct
1563790913,PVL08y_pct(PVL08)_R,PVL08y_pct
1751666374,LC17,LC17
1509098829,GLN(LAL-NO1)(AVM08)_L,GLN
1281812747,PVM05n_pct(PVM05)_R,PVM05n_pct
5813069523,PVM01ot_pct(PVM01)_R,PVM01ot_pct
1622229929,(PVM10)_L,
1498720166,(AVM09)_L,
1530636214,LPLC2(PVL01)_R,LPLC2
1658963980,PVM01ot_pct(PVM01)_R,PVM01ot_pct
1718671665,ADM03oa_pct(ADM03)_R,ADM03oa_pct
1530704811,LC13(LWF7)_R,LC13
1344724333,(PVM01)_L,
1656157451,LC18(PLBDL4)_R,LC18
5901213720,PVM06e_pct(PVM06)_R,PVM06e_pct
5813078186,PVM04q_pct(PVM04)_R,PVM04q_pct
1530602252,LC12,LC12
1532342546,(LWF7)_R,
1971442009,AVM21k_pct(AVM21)_R,AVM21k_pct
1566519535,AVL05ol_pct(AVL05)_R,AVL05ol_pct
1533338992,PVL12b_pct(PVL12)_R,PVL12b_pct
1162305766,PDL12z_pct(PDL12)_R,PDL12z_pct
1532401674,LC21,LC21
1467698336,PVM02p_pct(PVM02)_R,PVM02p_pct
5813075792,LC21(PLBDL4)_R,LC21
5813078438,PVM05a_pct(PVM05)_R,PVM05a_pct
1437492175,(PVM03)_L,
1534798033,AVL05s_c_pct(AVL05)_R,AVL05s_c_pct
1595409504,(LWF2)_R,
1688578394,PDL12t_pct(PDL12)_R,PDL12t_pct
1532401533,LC21(PLBDL4)_R,LC21
1436330964,PVM02m_pct(PVM02)_R,PVM02m_pct
1502304455,LC15,LC15
1534448646,LC21,LC21
2089653445,LC21(PLBDL4)_R,LC21
1534363304,LPLC2(PVL01)_R,LPLC2
5812989160,LC15,LC15
1968548221,(LWF3)_R,
1533723752,LC11(PLBDL4)_R,LC11
1942806972,(PVM09)_L,
5813053990,ADM03on_pct(ADM03)_R,ADM03on_pct
1688924058,,
1623719786,LC21(PLBDL4)_R,LC21
1535198939,PVM01z_pct(PVM01)_R,PVM01z_pct
1808927915,LC21(PLBDL4)_R,LC21
1745510607,LC15,LC15
1536783850,LC15,LC15
1714795031,LC21(PLBDL4)_R,LC21
1538476539,LC15,LC15
1254261493,PDM14p_pct(PDM14)_R,PDM14p_pct
1537793884,LC15,LC15
5813062759,LC15(LWF6)_R,LC15
2246861609,LC15(LWF6)_R,LC15
1537803564,LC15,LC15
2026862112,LC15,LC15
1537803404,LC15,LC15
1538156282,AVL05os_pct(AVL05)_R,AVL05os_pct
1542585886,AVL19p_pct(AVL19)_R,AVL19p_pct
1536446911,LC15,LC15
1538471582,LC15,LC15
1537803538,LC15,LC15
2062689505,LC15,LC15
1537466874,LC15,LC15
1535100405,PVL03og_pct(pIP7)(PVL03)_R,PVL03og_pct
1535212969,(aDT7),
1537802851,AVL19g_pct(AVL19)_R,AVL19g_pct
1567145429,LC15,LC15
1602410483,,
5812992612,AVM09s_pct(AVM09)_R,AVM09s_pct
1819965764,AVM09i_pct(AVM09)_R,AVM09i_pct
1752051506,PVL05m_pct(PVL05)_R,PVL05m_pct
1467685329,PVM03w_pct(PVM03)_R,PVM03w_pct
1664942170,AVM09j_pct(AVM09)_R,AVM09j_pct
1567482594,LC15,LC15
1597213470,AVL11or_pct(AVL11)_R,AVL11or_pct
1538135324,LC15,LC15
1540552942,AVL05oc_pct(AVL05)_R,AVL05oc_pct
1542033633,AVM20f_pct(AVM20)_R,AVM20f_pct
5813076492,LC17,LC17
1602885929,(AVM09)_L,
1664127054,AVL01ox_pct(AVL01)_R,AVL01ox_pct
1632309827,AVL10d_pct(AVL10)_R,AVL10d_pct
1602247856,AVL13oc_pct(AVL13)_R,AVL13oc_pct
1570343631,ADM06r_pct(ADM06)_R,ADM06r_pct
1541161576,,
1541001128,AVM09s_pct(AVM09)_R,AVM09s_pct
5812979815,ADM03p_pct(ADM03)_R,ADM03p_pct
1542042403,(AVM09)_L,
1630678886,AVL05u_b_pct(AVL05)_R,AVL05u_b_pct
1535471736,AVL11or_pct(AVL11)_R,AVL11or_pct
1573072464,,
1602919852,,
1755860078,AVM20h_pct(AVM20)_R,AVM20h_pct
1262014782,ADM03ov_pct(ADM03)_R,ADM03ov_pct
1541684136,(AVM09)_L,
1761561802,AVL20a_pct(AVL20)_R,AVL20a_pct
2215550458,PDM14a_c_pct(PDM14)_R,PDM14a_c_pct
1749919261,PVL02x_pct(PVL02)_R,PVL02x_pct
1606503024,AVL01oz_pct(AVL01)_R,AVL01oz_pct
1480084038,LN2(LAL-NO2b)(AVM17)_L,LN2
5813098176,PVM06h_pct(PVM06)_R,PVM06h_pct
1756212801,ADM03oa_pct(ADM03)_R,ADM03oa_pct
1727945284,,
1777054942,(PVM10)_L,
1558605806,LC31,LC31
1559270886,LC18,LC18
1753359080,LC12,LC12
1560285487,(LWF1)_R,
1631930801,AVL14k_pct(AVL14)_R,AVL14k_pct
5813047691,LN(AVM02)_R,olfactory LN
1901734051,LLPC3,LLPC3
1722112488,PVM05n_pct(PVM05)_R,PVM05n_pct
1654818612,LC11(PLBDL4)_R,LC11
1598663076,PVM03oi_pct(PVM03)_R,PVM03oi_pct
1561301125,LC17,LC17
1931331793,(pLOP1)_R,
1563440956,PVL11i_pct(PVL11)_R,PVL11i_pct
1560988839,,
5813045353,ADM03oh_pct(ADM03)_R,ADM03oh_pct
1560289552,LC18,LC18
5813068840,PVM15e_pct(PVM15)_R,PVM15e_pct
1745951773,PVM04ola_pct(PVM04)_R,PVM04ola_pct
1466334210,PVM16d_pct(PVM16)_R,PVM16d_pct
1597264864,PVM01z_pct(PVM01)_R,PVM01z_pct
1469049500,PVM01ot_pct(PVM01)_R,PVM01ot_pct
1502635634,LC11,LC11
1692304756,AVL19e_pct(AVL19)_R,AVL19e_pct
1498383456,PVM02k_pct(PVM02)_R,PVM02k_pct
5813063202,PVM02od_pct(PVM02)_R,PVM02od_pct
1469403612,PVM03a_a_pct(PVM03)_R,PVM03a_a_pct
5812991748,LC12,LC12
1436667764,PVM02oh_pct(PVM02)_R,PVM02oh_pct
1688379736,PVM02op_pct(PVM02)_R,PVM02op_pct
1534694621,LC17,LC17
1563441250,LC11,LC11
1962759336,(PVF4)_R,
1535082316,PVL12a_pct(PLBDL7)_R,PVL12a_pct
1539193374,AVL03os_pct(AVL03)_R,AVL03os_pct
1571634471,AVL05p_pct(AVL05)_R,AVL05p_pct
1780599911,(PVF4)_R,
1467685479,PVM02k_pct(PVM02)_R,PVM02k_pct
5812993222,LC21(PLBDL4)_R,LC21
1591682963,(LWF5)_R,
1818597252,(PVM01)_L,
1847145780,LC12,LC12
1628528573,LC17,LC17
1535144397,AVL01om_pct(AVL01)_R,AVL01om_pct
1535144316,AVL10t_pct(AVL10)_R,AVL10t_pct
1779231120,,
1901816133,PVM06h_pct(PVM06)_R,PVM06h_pct
1528577476,LC17,LC17
5813056671,LC11(PLBDL4)_R,LC11
1599199567,AVL21c_pct(AVL21)_R,AVL21c_pct
5813041677,(PDM19)_L,
1532405813,LC11,LC11
1344469589,PDL09j_b_pct(PDL09)_R,PDL09j_b_pct
1568181600,AVL05oo_pct(AVL05)_R,AVL05oo_pct
1541338718,AVM09w_pct(AVM09)_R,AVM09w_pct
1570565128,AVL05og_pct(AVL05)_R,AVL05og_pct
1528914548,,
1658519783,(LWF3)_R,
1572032028,AVM09q_pct(AVM09)_R,AVM09q_pct
1724823418,AVM20h_pct(AVM20)_R,AVM20h_pct
1654802248,PVL10e_pct(pIP8a)(PVL10)_R,PVL10e_pct
1686251364,PVM05u_pct(PVM05)_R,PVM05u_pct
1573440021,,
1158385432,PDM19g_pct(PDM19)_R,PDM19g_pct
1559948889,LC11,LC11
1566182902,AVL10r_pct(AVL10)_R,AVL10r_pct
1599872317,AVL18q_pct(AVL18)_R,AVL18q_pct
1622036197,(PVF4)_R,
1565833050,LC11,LC11
1569139619,,
1572998452,AVL17g_pct(AVL17)_R,AVL17g_pct
1602402027,AVM09q_pct(AVM09)_R,AVM09q_pct
1750004327,PVL05u_pct(PVL05)_R,PVL05u_pct
1714138461,LC18,LC18
1903866591,AVL09n_pct(AVL09)_R,AVL09n_pct
5813020388,ADM03or_pct(ADM03)_R,ADM03or_pct
1563126068,LPLC4(PVL01)_R,LPLC4
1562905570,PVM05d_pct(PVM05)_R,PVM05d_pct
1469394876,PVM01b_pct(PVM01)_R,PVM01b_pct
1566178485,PVL05z_pct(PVL05)_R,PVL05z_pct
1541338954,,
1416347967,(ADM03)_L,
1531975908,LC12(lVLPT7)_R,LC12
5813076338,PVL11e_b_pct(PVL11)_R,PVL11e_b_pct
5812992005,PVM07n_pct(PVM07)_R,PVM07n_pct
1501452885,PVM05h_pct(pIP13a)(PVM05)_R,PVM05h_pct
5812990958,PDL09j_b_pct(PDL09)_R,PDL09j_b_pct
5813097021,ADM03i_pct(ADM03)_R,ADM03i_pct
1689239035,LC17,LC17
1722483751,AVM11x_pct(AVM11)_R,AVM11x_pct
2227097833,AVL17i_pct(AVL17)_R,AVL17i_pct
1560328753,(LWF2)_R,
1546099433,AVM09u_pct(AVM09)_R,AVM09u_pct
1604788947,(AVM09)_L,
1722346362,LC18,LC18
2166042084,AVL17i_pct(AVL17)_R,AVL17i_pct
5813038109,(AVM09)_L,
1728479593,AVL02oc_pct(AVL02)_R,AVL02oc_pct
1560734467,AVM20d_pct(AVM20)_R,AVM20d_pct
1002861071,PDM23m_pct(PDM23)_R,PDM23m_pct
1562004333,(LWF6)_R,
5813001766,AVL17c_pct(AVL17)_R,AVL17c_pct
1933528413,PVM06n_a_pct(PVM06)_R,PVM06n_a_pct
1539882951,AVL16p_b_pct(aIP5a)(AVL16)_R,AVL16p_b_pct
5813038118,(PVF3)_R,
5813077729,PDM14g_pct(PDM14)_R,PDM14g_pct
1439590350,LC22(PVL01)_R,LC22
1560484361,(PVM10)_L,
1590309572,(LWF3)_R,
1623378159,(PVF4)_R,
1509435552,LN1(LAL-NO2a)(AVM08)_L,LN1
1750622215,LC17,LC17
1539496112,AVL13h_pct(AVL13)_R,AVL13h_pct
2221994684,AVL17m_pct(aIP5c)(AVL17)_R,AVL17m_pct
1597471478,PVL02v_pct(PVL02)_R,PVL02v_pct
1532410248,LC11,LC11
1628192050,LC12,LC12
2061337872,(LWF5)_R,
1563355501,LC17,LC17
1563467433,LPLC4(PVL01)_R,LPLC4
1687230765,PDL12e_a_pct(PDL12)_R,PDL12e_a_pct
2221313582,AVL17m_pct(aIP5c)(AVL17)_R,AVL17m_pct
5812988273,PVL02x_pct(PVL02)_R,PVL02x_pct
1566851927,LC11,LC11
1566169568,LC11,LC11
1563122080,LPLC4(PVL01)_R,LPLC4
1563126151,LPLC4,LPLC4
1656792632,LPLC4(PVL01)_R,LPLC4
1573612290,AVL19n_pct(AVL19)_R,AVL19n_pct
1872140821,(AVM09)_L,
1561398893,LPC2,LPC2
1654754488,(PVF4)_R,
1722338027,LC18(PLBDL4)_R,LC18
1566173885,LC11,LC11
1689139601,(PDM19)_L,
1562785146,LPLC4(PVL01)_R,LPLC4
1565729476,LC17,LC17
1566519250,LC11,LC11
1570896561,AVL18z_pct(AVL18)_R,AVL18z_pct
1749258134,LC4,LC4
1566597156,DNb01,
1566169639,AVL05ol_pct(AVL05)_R,AVL05ol_pct
1568596284,AVL05w_b_pct(AVL05)_R,AVL05w_b_pct
1438908304,LPLC2(PVL01)_R,LPLC2
1566514866,LC11(PLBDL4)_R,LC11
1566511014,LC11,LC11
1594126040,LC11,LC11
1656494014,,
1561304414,LC11,LC11
1824334786,AVL10oi_pct(AVL10)_R,AVL10oi_pct
1754420857,AVL01og_pct(AVL01)_R,AVL01og_pct
1624747496,LPLC4(PVL01)_R,LPLC4
1562673627,LC4,LC4
1813391435,LPLC4(PVL01)_R,LPLC4
1630230506,AVL19g_pct(AVL19)_R,AVL19g_pct
1684451749,LC31,LC31
1654110835,,
1566506400,PVL05od_pct(PVL05)_R,PVL05od_pct
1566852153,LC11,LC11
5812983517,AVL10q_pct(AVL10)_R,AVL10q_pct
1657949594,LPLC4(PVL01)_R,LPLC4
1686000717,PDM14f_pct(PDM14)_R,PDM14f_pct
1568936570,AVL05w_a_pct(AVL05)_R,AVL05w_a_pct
1562400848,LC11,LC11
1563782253,LC11(PLBDL4)_R,LC11
1572240664,PVL05oj_pct(PVL05)_R,PVL05oj_pct
5813091079,PVM05g_pct(PVM05)_R,PVM05g_pct
1655103469,(PVF4)_R,
1534124048,H2 LPTC_R,H2
1558226341,LPTC,
1562781110,LPLC4,LPLC4
5813069255,aMe14A,aMe14A
1571695037,AVM09t_pct(AVM09)_R,AVM09t_pct
820800405,(PDM14)_L,
1533657952,(PVM01)_L,
1626922712,LPLC4,LPLC4
1562703917,(LWF2)_R,
1600334745,,
1747379889,PDM17oe_pct(PDM17)_R,PDM17oe_pct
1560803212,PDM14k_pct(PDM14)_R,PDM14k_pct
1564753797,LC11,LC11
1407139453,(PVM01)_L,
1535086505,PVL12a_pct(PVL12)_R,PVL12a_pct
1563436481,LC11(PLBDL4)_R,LC11
1561977675,(LWF2)_R,
1566528972,LC11,LC11
1566519520,(PLBDL4)_R,
1753116740,AVL10h_pct(AVL10)_R,AVL10h_pct
2462110671,(PVF3)_R,
1534012511,LC12(lVLPT7)_R,LC12
5813050827,LPLC2(PVL01)_R,LPLC2
5813017647,(lVLPT9)_R,
1751321418,LC18(PLBDL4)_R,LC18
2097462638,aMe1,aMe1
1344042108,(PVM01)_L,
1621012598,,
5813045602,PDM17_pct(PDM17)_L,PDM17_pct
1815126433,LPLC2(PVL01)_R,LPLC2
1436188322,LC11(PLBDL4)_R,LC11
1562404815,LC11,LC11
1566510982,LC11(PLBDL4)_R,LC11
1905114003,LC11,LC11
1813728233,LC22(PVL01)_R,LC22
1590802200,AVL01w_pct(AVL01)_R,AVL01w_pct
1573551885,(AVM20)_L,
2121707030,LC11,LC11
1658290299,LC22(PVL01)_R,LC22
1563095512,LC11,LC11
1563436478,LC11(PLBDL4)_R,LC11
1565824423,AVL10r_pct(AVL10)_R,AVL10r_pct
1565496703,LC11,LC11
1629168807,(LWF1)_R,
1571708161,AVM09t_pct(AVM09)_R,AVM09t_pct
5812992814,LC11(PLBDL4)_R,LC11
5813101886,(AVM09)_L,
1562054982,LC11(PLBDL4)_R,LC11
1571246774,AVL19f_pct(AVL19)_R,AVL19f_pct
1574164489,AVM14c_pct(AVM14)_R,AVM14c_pct
1535718148,LC12,LC12
1474424990,AVL13h_pct(AVL13)_R,AVL13h_pct
1571371251,AVM09t_pct(AVM09)_R,AVM09t_pct
1571371226,AVM09j_pct(AVM09)_R,AVM09j_pct
1733056086,LN(AVM05)_R,olfactory LN
5812989431,(AVM09)_L,
